date,Adj Close,Volume,EMA_5,EMA_10,MACD,RSI,Bollinger_High,Bollinger_Low,OBV,ADX,MFI,MOM,SAR,Interest Rate,Yield Spread,GDP,Unemployment Rate,Inflation Rate,news_sentiment
5/27/14,4237.069824,1812330000,4176.244707,4147.876684,11.26880509,62.88487405,4202.395634,4032.135372,85488820000,19.80008532,62.24039976,2.249351185,4030.432211,0.09,2.13,17518.508,6.3,236.918,0.096632997
5/28/14,4225.080078,1785140000,4192.523164,4161.913665,17.07332166,61.10792417,4220.226654,4026.458356,83703680000,19.49374332,70.80792211,2.297972191,4042.830468,0.09,2.07,17518.508,6.3,236.918,0.158928571
5/29/14,4247.950195,1714000000,4210.998841,4177.556671,23.25084887,63.24160108,4240.911056,4019.112968,85417680000,19.3800195,70.09553091,3.592626419,4058.457624,0.09,2.08,17518.508,6.3,236.918,0.071428571
5/30/14,4242.620117,1903660000,4221.539266,4189.386388,27.40063348,62.38262504,4257.017204,4014.523811,83514020000,19.0944475,70.05954287,4.259467289,4077.406881,0.09,2.11,17518.508,6.3,236.918,0.140625
6/2/14,4237.200195,1631310000,4226.759576,4198.079808,29.90727286,61.46835619,4270.283518,4012.587527,81882710000,18.45869391,63.12502156,3.584082107,4098.367665,0.1,2.15,17518.508,6.1,237.231,0.04375
6/3/14,4234.080078,1718640000,4229.199743,4204.625311,31.28144226,60.91488342,4281.232566,4011.240481,80164070000,17.8683513,55.78773681,2.624212409,4116.813154,0.1,2.19,17518.508,6.1,237.231,-0.044666667
6/4/14,4251.640137,1610090000,4236.679875,4213.173461,33.40238942,62.93752449,4293.692303,4015.868756,81774160000,17.66954818,62.70461749,3.777255304,4133.045185,0.1,2.2,17518.508,6.1,237.231,0
6/5/14,4296.22998,1926750000,4256.52991,4228.274647,38.24047072,67.53220092,4312.009841,4020.407224,83700910000,18.32322895,70.93673931,3.986163509,4150.285451,0.1,2.19,17518.508,6.1,237.231,0.020833333
6/6/14,4321.399902,1616650000,4278.153241,4245.206511,43.60305844,69.80755697,4330.417909,4028.989146,85317560000,19.31326282,70.90330042,4.021338284,4174.159779,0.1,2.19,17518.508,6.1,237.231,0.175
6/9/14,4336.240234,1783060000,4297.515572,4261.758097,48.49145925,71.09383095,4349.737366,4036.106701,87100620000,20.6042532,71.22749439,3.593812755,4200.862777,0.1,2.19,17518.508,6.1,237.231,0.126262626
6/10/14,4338,1787120000,4311.010381,4275.620261,51.90917385,71.25024125,4369.788391,4035.46969,88887740000,21.79134408,70.972748,2.382074876,4230.038268,0.1,2.19,17518.508,6.1,237.231,0.007142857
6/11/14,4331.930176,1778460000,4317.983646,4285.858428,53.51111043,69.84637849,4385.427413,4040.006693,87109280000,22.73656779,63.75689354,2.528948462,4253.378661,0.1,2.21,17518.508,6.1,237.231,-0.125
6/12/14,4297.629883,1908190000,4311.199058,4287.998692,51.42017002,62.368014,4391.001341,4054.132765,85201090000,22.57828785,56.10880025,1.169497881,4272.050976,0.1,2.16,17518.508,6.1,237.231,0
6/13/14,4310.649902,1754560000,4311.016006,4292.117094,50.23461803,63.94604015,4391.608014,4077.662079,86955650000,22.43131362,56.58268204,1.603485188,4284.529785,0.1,2.15,17518.508,6.1,237.231,0.011458333
6/16/14,4321.100098,1675120000,4314.37737,4297.386731,49.5669263,65.20712646,4392.634486,4099.686607,88630770000,22.49792307,56.40463496,1.98007879,,0.1,2.12,17518.508,6.1,237.231,-0.058712121
6/17/14,4337.22998,1814360000,4321.994907,4304.630958,49.76565504,67.11887179,4397.335638,4116.127448,90445130000,22.96688972,56.53412822,2.436182133,4296.259766,0.1,2.15,17518.508,6.1,237.231,0.128787879
6/18/14,4362.839844,1860660000,4335.609886,4315.214392,51.39717627,69.94277231,4397.324583,4142.733474,92305790000,23.77356278,56.87022379,2.615454353,4296.259766,0.1,2.13,17518.508,6.1,237.231,0.091666667
6/19/14,4359.330078,1845460000,4343.516617,4323.235426,51.80972954,69.06732332,4397.368393,4165.468667,90460330000,24.65686198,64.44407793,1.46873184,4299.013379,0.1,2.16,17518.508,6.1,237.231,0
6/20/14,4368.040039,2721380000,4351.691091,4331.381719,52.23734247,70.06856365,4398.209862,4185.997218,93181710000,25.47706838,72.23031633,1.079283051,4303.403387,0.1,2.13,17518.508,6.1,237.231,0
6/23/14,4368.680176,1712930000,4357.354119,4338.163257,52.02813453,70.14504903,4400.43007,4202.064022,94894640000,26.30209865,78.79895737,0.748112181,4307.529994,0.1,2.15,17518.508,6.1,237.231,0.039393939
6/24/14,4350.350098,2014700000,4355.019445,4340.379046,49.80908351,65.02135562,4403.696527,4210.125592,92879940000,27.61902576,71.42044917,0.284695658,4311.409005,0.1,2.1,17518.508,6.1,237.231,0.13125
6/25/14,4379.759766,1722820000,4363.266219,4347.539177,49.84895626,68.94129975,4408.721043,4220.569045,94602760000,28.67505627,71.2379638,1.104117285,4318.485894,0.1,2.09,17518.508,6.1,237.231,0
6/26/14,4379.049805,1554070000,4368.527414,4353.268382,49.25548127,68.74102697,4414.035236,4228.364812,93048690000,29.65565602,71.18969842,1.894530802,4324.996632,0.1,2.07,17518.508,6.1,237.231,0
6/27/14,4397.930176,3964930000,4378.328335,4361.388708,49.73531842,71.14190901,4420.177957,4237.753098,97013620000,30.94755707,73.46907949,2.024759037,4330.986511,0.1,2.09,17518.508,6.1,237.231,0
6/30/14,4408.180176,1848110000,4388.278948,4369.896248,50.36213878,72.38208967,4424.682081,4250.346971,98861730000,32.4788345,79.86641582,2.015229367,4336.497199,0.1,2.06,17518.508,6.1,237.231,-0.008333333
7/1/14,4458.649902,1942550000,4411.735933,4386.033276,54.30538489,77.50767507,4437.562415,4259.92362,1.00804E+11,34.6413279,86.24701441,2.79948083,4344.593475,0.09,2.11,17804.228,6.2,237.498,0
7/2/14,4457.72998,1599480000,4427.067282,4399.06904,56.70257387,77.2263407,4448.232671,4269.862349,99204800000,36.64935747,92.82585939,2.174962642,4359.83427,0.09,2.15,17804.228,6.2,237.498,0
7/3/14,4485.930176,1001730000,4446.688247,4414.861974,60.18411843,79.66328068,4468.656268,4268.408771,1.00207E+11,38.73065778,92.64166211,2.904118188,4373.246169,0.09,2.13,17804.228,6.2,237.498,0.039166667
