date,Adj Close,Volume,EMA_5,EMA_10,MACD,RSI,Bollinger_High,Bollinger_Low,OBV,ADX,MFI,MOM,SAR,Interest Rate,Yield Spread,GDP,Unemployment Rate,Inflation Rate,news_sentiment
4/24/14,1878.609985,3191830000,1872.314554,1865.901017,4.214278001,56.37984039,1901.909938,1821.432067,1.50547E+11,13.09315174,54.31700067,0.343446221,1825.540685,0.09,2.27,17518.508,6.2,236.468,0.475
4/25/14,1863.400024,3213020000,1869.343044,1865.446291,3.801732068,51.0140929,1902.2111,1822.566903,1.47334E+11,12.67308929,54.76645062,1.65405051,1829.101644,0.09,2.25,17518.508,6.2,236.468,0.056818182
4/28/14,1869.430054,4034680000,1869.372047,1866.170612,3.916215716,52.92683237,1902.851441,1823.107568,1.51369E+11,11.80237015,54.45811141,2.959762627,1832.448947,0.09,2.26,17518.508,6.2,236.468,0
4/29/14,1878.329956,3647820000,1872.358017,1868.381402,4.671245363,55.67762702,1903.516004,1823.042004,1.55017E+11,11.13745954,62.28465785,2.606779767,1835.595411,0.09,2.27,17518.508,6.2,236.468,0
4/30/14,1883.949951,3779230000,1876.221995,1871.212047,5.65787794,57.37164758,1903.269398,1823.131603,1.58796E+11,10.79356269,62.68232822,2.223028526,1838.553087,0.09,2.25,17518.508,6.2,236.468,0
5/1/14,1883.680054,3416740000,1878.708015,1873.478957,6.344873149,57.25846413,1902.024001,1823.655003,1.55379E+11,10.67648099,70.34176435,1.147499312,1842.284836,0.09,2.22,17518.508,6.3,236.918,0
5/2/14,1881.140015,3159560000,1879.518681,1874.871877,6.608186812,56.1360485,1900.763957,1824.152046,1.52219E+11,10.73410923,77.86243669,0.873530808,1846.915349,0.09,2.18,17518.508,6.3,236.918,0.5
5/5/14,1884.660034,2733730000,1881.232466,1876.651542,7.019978998,57.38282339,1902.942415,1823.930595,1.54953E+11,9.988817724,71.79839903,0.682199244,1852.245102,0.09,2.2,17518.508,6.3,236.918,-0.25
5/6/14,1867.719971,3327260000,1876.728301,1875.02762,5.911264347,50.01505908,1903.19118,1825.949824,1.51626E+11,9.296761328,64.35500866,-0.629410115,1856.935284,0.09,2.18,17518.508,6.3,236.918,0
5/7/14,1878.209961,3632950000,1877.222187,1875.606227,5.81205677,53.95743518,1904.4844,1827.281603,1.55259E+11,9.199128691,56.92554087,0.150365858,,0.09,2.21,17518.508,6.3,236.918,0
5/8/14,1875.630005,3393420000,1876.69146,1875.61055,5.46228731,52.85332331,1904.798488,1827.31251,1.51865E+11,8.717157876,56.9977605,-0.158626883,,0.09,2.21,17518.508,6.3,236.918,0
5/9/14,1878.47998,3025020000,1877.287633,1876.132265,5.3533516,53.97374356,1904.294985,1832.356016,1.54891E+11,8.137027846,50.90471092,0.809271002,,0.09,2.22,17518.508,6.3,236.918,0.25
5/12/14,1896.650024,3005740000,1883.741764,1879.862767,6.656458448,60.4301874,1901.263188,1843.483822,1.57896E+11,8.691725718,50.70442483,1.45605719,1859.790039,0.09,2.25,17518.508,6.3,236.918,0
5/13/14,1897.449951,2915680000,1888.31116,1883.060437,7.665365852,60.69161526,1899.524436,1851.90657,1.60812E+11,9.481721012,57.19345542,1.017925262,1860.536838,0.09,2.22,17518.508,6.3,236.918,0
5/14/14,1888.530029,2822060000,1888.384116,1884.054908,7.656905054,56.23038702,1897.08847,1858.897541,1.5799E+11,9.433243424,50.71031283,0.243110393,1862.202167,0.09,2.15,17518.508,6.3,236.918,0
5/15/14,1870.849976,3552640000,1882.539403,1881.654011,6.152643392,48.60421052,1896.445568,1860.394434,1.54437E+11,9.552913294,50.32784863,-0.681117693,,0.09,2.12,17518.508,6.3,236.918,0
5/16/14,1877.859985,3173650000,1880.979597,1880.964188,5.463178272,51.41762824,1895.995692,1862.145311,1.57611E+11,9.664035317,51.25622536,-0.174363911,,0.09,2.14,17518.508,6.3,236.918,0
5/19/14,1885.079956,2664250000,1882.346383,1881.71251,5.436692684,54.19854173,1896.511928,1862.948069,1.60275E+11,9.248075282,50.19075569,0.022281041,,0.09,2.18,17518.508,6.3,236.918,0
5/20/14,1872.829956,3007700000,1879.174241,1880.0975,4.376777278,49.06661764,1896.443839,1862.34415,1.57267E+11,9.119998852,42.46017591,0.273594834,,0.09,2.17,17518.508,6.3,236.918,0.1
5/21/14,1888.030029,2777140000,1882.12617,1881.539778,4.709022876,54.78729423,1897.369851,1862.682139,1.60045E+11,8.72668391,41.6065331,0.522841885,,0.09,2.17,17518.508,6.3,236.918,-0.15
5/22/14,1892.48999,2759800000,1885.580777,1883.530726,5.271445538,56.33692852,1898.873563,1862.566427,1.62804E+11,8.354862252,41.07566276,0.898897187,,0.09,2.19,17518.508,6.3,236.918,0
5/23/14,1900.530029,2396280000,1890.563861,1886.621508,6.293387257,59.06099552,1900.859188,1864.293802,1.65201E+11,8.328697096,47.07198585,1.173823999,1862.359985,0.09,2.17,17518.508,6.3,236.918,0
5/27/14,1911.910034,2911020000,1897.679252,1891.219422,7.930140991,62.61613524,1906.001595,1863.399394,1.68112E+11,8.963504431,54.48799987,0.804576995,1863.137986,0.09,2.13,17518.508,6.3,236.918,0
5/28/14,1909.780029,2976450000,1901.712845,1894.594078,8.952211009,61.53894532,1909.969531,1862.576465,1.65135E+11,9.676655022,62.54749297,0.649823629,1865.103668,0.09,2.07,17518.508,6.3,236.918,0.2
5/29/14,1920.030029,2709050000,1907.818573,1899.218796,10.46862244,64.68717515,1915.921859,1860.232145,1.67844E+11,10.65396038,61.97221223,1.667963946,1868.065045,0.09,2.08,17518.508,6.3,236.918,-1
5/30/14,1923.569946,3263490000,1913.069031,1903.646278,11.81978007,65.73047051,1921.812751,1858.330242,1.71108E+11,11.78257139,69.58223706,2.817968912,1872.222244,0.09,2.11,17518.508,6.3,236.918,0
6/2/14,1924.969971,2509020000,1917.036011,1907.523313,12.85536386,66.15634274,1927.133082,1857.392907,1.73617E+11,12.93416491,69.24032418,2.508705959,1877.403022,0.1,2.15,17518.508,6.1,237.231,0
6/3/14,1924.23999,2867180000,1919.437337,1910.562709,13.46198675,65.69790222,1931.567613,1856.916372,1.7075E+11,14.00350176,69.23114559,2.077367278,1883.22026,0.1,2.19,17518.508,6.1,237.231,0
6/4/14,1927.880005,2793920000,1922.25156,1913.711308,14.07421968,66.92857062,1935.231954,1859.268034,1.73544E+11,15.21355449,76.2065731,2.939404544,1888.33943,0.1,2.2,17518.508,6.1,237.231,0
6/5/14,1940.459961,3113270000,1928.321027,1918.5747,15.39702865,70.8244072,1941.651649,1859.073339,1.76657E+11,17.0437151,84.76288045,2.776964923,1893.98011,0.1,2.19,17518.508,6.1,237.231,0
6/6/14,1949.439941,2864300000,1935.360665,1924.186562,16.97430444,73.24710632,1948.882615,1859.223366,1.79521E+11,19.09422526,92.54647124,3.009260364,1901.621691,0.1,2.19,17518.508,6.1,237.231,0
6/9/14,1951.27002,2812180000,1940.663783,1929.110827,18.1626116,73.72594131,1955.35595,1860.029036,1.82333E+11,21.25512845,92.59302218,2.669781032,1910.228976,0.1,2.19,17518.508,6.1,237.231,0
6/10/14,1950.790039,2702360000,1944.039202,1933.052502,18.84835111,73.35510344,1961.28747,1859.511516,1.79631E+11,22.95658701,93.05007064,2.033568745,1919.293191,0.1,2.19,17518.508,6.1,237.231,0
6/11/14,1943.890015,2710620000,1943.989473,1935.022959,18.62038609,68.05555273,1965.245817,1860.197176,1.7692E+11,23.98946008,86.10171671,1.786068805,1926.544562,0.1,2.21,17518.508,6.1,237.231,0
6/12/14,1930.109985,3040480000,1939.362977,1934.129691,17.13032129,58.90321723,1966.616919,1862.98407,1.7388E+11,23.46339692,78.53543356,0.5249895,,0.1,2.16,17518.508,6.1,237.231,0
6/13/14,1936.160034,2598230000,1938.295329,1934.498844,16.25029925,61.360171,1966.513951,1869.618044,1.76478E+11,22.9749097,78.66799535,0.65451677,,0.1,2.15,17518.508,6.1,237.231,0
6/16/14,1937.780029,2926130000,1938.123563,1935.095423,15.50486507,62.01501911,1966.512236,1875.611763,1.79404E+11,22.78998283,78.69856349,0.66546797,,0.1,2.12,17518.508,6.1,237.231,0
6/17/14,1941.98999,2971260000,1939.412372,1936.348981,15.07997916,63.73506991,1967.058297,1880.756706,1.82375E+11,22.79487412,78.71980959,0.922442112,,0.1,2.15,17518.508,6.1,237.231,0
6/18/14,1956.97998,3065220000,1945.268241,1940.100072,15.77102243,69.1003341,1966.691595,1889.538409,1.85441E+11,23.65968188,78.93528819,1.509428777,1925.780029,0.1,2.13,17518.508,6.1,237.231,0
6/19/14,1959.47998,2952150000,1950.005488,1943.623691,16.33214154,69.90015343,1967.915858,1895.459142,1.88393E+11,24.5782935,78.80129127,0.980180984,1926.419229,0.1,2.16,17518.508,6.1,237.231,0.125
6/20/14,1962.869995,4336240000,1954.293657,1947.123019,16.85607202,70.99646814,1969.120231,1901.29277,1.92729E+11,25.65037737,79.7642208,0.688918567,1927.757259,0.1,2.13,17518.508,6.1,237.231,0
6/23/14,1962.609985,2717630000,1957.065766,1949.938831,17.05372536,70.78351901,1970.268292,1906.352704,1.90011E+11,26.61005212,73.13166603,0.581158205,1929.926426,0.1,2.15,17518.508,6.1,237.231,0
6/24/14,1949.97998,3089700000,1954.703838,1949.946313,16.00671576,61.18350187,1970.124626,1910.303364,1.86922E+11,26.23694492,65.94565868,-0.041524643,1931.965442,0.1,2.1,17518.508,6.1,237.231,0
6/25/14,1959.530029,3106710000,1956.312568,1951.688807,15.76582363,65.04404002,1970.256382,1915.146608,1.90028E+11,25.79580285,65.96745387,0.804573023,1934.86181,0.1,2.09,17518.508,6.1,237.231,0
6/26/14,1957.219971,2778840000,1956.615036,1952.694473,15.2131448,63.40143675,1970.729657,1918.392327,1.8725E+11,25.06631806,59.24395564,1.40458241,1937.526469,0.1,2.07,17518.508,6.1,237.231,-0.5
6/27/14,1960.959961,4290590000,1958.063344,1954.197289,14.90511195,64.9449417,1971.659035,1921.201951,1.9154E+11,24.52257096,60.65099369,1.280882072,1939.977955,0.1,2.09,17518.508,6.1,237.231,0
6/30/14,1960.22998,3037350000,1958.785556,1955.294142,14.43568478,64.37427596,1972.068606,1924.318381,1.88503E+11,24.25447086,67.15769191,1.158539712,1942.233322,0.1,2.06,17518.508,6.1,237.231,0
7/1/14,1973.319946,3188240000,1963.630353,1958.571561,14.94760453,69.54251369,1974.257791,1927.037192,1.91691E+11,25.04088557,73.66465344,1.613291326,1944.30826,0.09,2.11,17804.228,6.2,237.498,0
